,16.199,6.4772
8406,18.86,8.217
8407,15.357999999999999,3.9930000000000003
8408,7.0648,-0.49243000000000003
8409,15.417,4.9421
8410,0.81508,-1.1592
8411,4.1949,0.017146
8412,19.846,8.5939
8413,-14.825999999999999,-5.3075
8414,-20.465,-8.0163
8415,-15.85,-6.6097
8416,2.4374,0.039564
8417,-19.009,-8.9114
8418,-14.78,-6.1595
8419,22.461,11.017000000000001
8420,-17.707,-8.6255
8421,21.75,10.969000000000001
8422,1.1787,-0.10580999999999999
8423,2.5069999999999997,-0.34353
8424,18.882,9.3264
8425,-15.325999999999999,-6.1038
8426,-3.2463,-0.49638999999999994
8427,18.785,7.9615
8428,-17.444000000000003,-7.3334
8429,20.221,10.957
8430,4.9333,1.1785
8431,-18.673,-7.5644
8432,-2.6751,-0.50262
8433,6.2504,0.38321
8434,-13.619000000000002,-4.9171
8435,-17.949,-8.6851
8436,4.5905,0.12355999999999999
8437,-16.913,-6.7238
8438,13.735999999999999,5.1672
8439,17.69,8.8146
8440,1.9301,-0.10751
8441,0.67595,-0.29703
8442,0.96147,1.6742
8443,18.052,7.9621
8444,20.191,9.7505
8445,17.015,6.5325
8446,-5.885,-0.97535
8447,-20.375999999999998,-10.720999999999998
8448,17.982,8.0247
8449,4.2709,0.26415
8450,-21.313000000000002,-10.905
8451,16.9,7.1881
8452,25.023000000000003,13.110999999999999
8453,18.538,7.7102
8454,21.019000000000002,11.165999999999999
8455,18.614,7.7929
8456,-1.6644,0.88774
8457,-14.537,-4.7899
8458,-18.949,-8.1238
8459,2.1142,-0.15114
8460,4.2052,-0.20915
8461,-2.14,-0.5241899999999999
8462,16.262999999999998,6.3032
8463,-20.638,-11.034
8464,-18.182000000000002,-8.3775
8465,-3.2867,-0.093859
8466,-3.9926,-0.63269
8467,20.416,10.628
8468,-17.262999999999998,-7.5601
8469,14.538,5.0092
8470,-6.0351,0.9222100000000001
8471,17.78,7.5227
8472,7.8149,-0.45802
8473,22.035999999999998,12.386
8474,14.478,4.5422
8475,18.339000000000002,7.6818
8476,-18.846,-8.01
8477,-17.428,-6.4188
8478,16.349,6.767
8479,-16.058,-5.4869
8480,19.892,9.0092
8481,-15.431,-6.934
8482,15.415,5.8502
8483,-18.736,-8.5218
8484,-21.318,-11.270999999999999
8485,18.366,7.9738
8486,-15.594000000000001,-6.4302
8487,-0.06376799999999999,-0.099646
8488,-14.794,-3.9435
8489,-8.8735,-0.069789
8490,15.463,4.0565
8491,-2.1527,-0.94926
8492,0.24151999999999998,-0.1669
8493,-20.563000000000002,-10.892999999999999
8494,-17.910999999999998,-8.2382
8495,-16.865,-7.3214
8496,18.491,8.2426
8497,-1.8578,-0.11427000000000001
8498,16.596,5.9431
8499,17.762,6.4355
8500,-1.6441,-0.6115
8501,15.5,5.417000000000001
8502,1.6786,-0.056659
8503,14.244000000000002,5.506
8504,-2.4658,-0.22546
8505,-16.705,-6.7008
8506,-20.355999999999998,-10.061
8507,-19.391,-9.2988
8508,3.153,1.4578
8509,-21.165,-11.572000000000001
8510,-17.998,-7.6948
8511,-22.49,-11.71
8512,19.873,11.089
8513,-19.163,-7.7736
8514,1.7281,-0.73551
8515,0.38118,0.093461
8516,-15.783,-4.8397
8517,2.7697,0.26811999999999997
8518,-13.998,-3.3307
8519,-19.472,-10.432
8520,-2.3831,-0.61779
8521,1.2737,0.75497
8522,2.9953,0.16222
8523,18.637999999999998,8.1138
8524,-16.754,-7.22
8525,18.3,9.1389
8526,-2.028,0.012176000000000001
8527,-15.174000000000001,-6.1482
8528,-18.058,-8.0923
8529,21.264,10.121
8530,17.855,8.5331
8531,3.6009,-0.031441000000000004
8532,6.5301,-0.8395
8533,1.239,-0.34946
8534,-6.7278,-0.43233
8535,25.113000000000003,14.66
8536,-8.8919,-0.03368
8537,17.065,7.171
8538,-25.885,-15.342
8539,-14.927999999999999,-5.7059
8540,3.7942,0.33238
8541,14.265,4.4094
8542,18.255,7.1483
8543,19.000999999999998,9.4305
8544,-14.037,-5.0795
8545,3.804,-0.55415
8546,-18.007,-7.0077
8547,17.064,7.5183
8548,14.84,5.0459
8549,5.2845,0.14915
8550,-19.171,-8.5636
8551,2.3930000000000002,0.72872
8552,0.070711,0.020773
8553,14.727,5.6249
8554,-4.287,0.4036
8555,-2.1762,0.10345
8556,2.0682,0.49226000000000003
8557,-17.355,-7.6848
8558,-4.6913,-0.46948999999999996
8559,1.6791,0.43258
8560,-2.1555,0.79043
8561,14.700999999999999,5.7379
8562,-17.057000000000002,-8.4526
8563,-19.447,-9.246
8564,5.5324,-0.12745
8565,17.859,8.0448
8566,2.9554,0.19985999999999998
8567,18.034000000000002,9.3787
8568,-2.6807,-0.9499799999999999
8569,-0.9379799999999999,-0.48718999999999996
8570,-3.2543,-0.46703999999999996
8571,16.715999999999998,5.4907
8572,16.314,7.0878
8573,15.581,5.4067
8574,-16.157,-6.3688
8575,-18.421,-7.9994
8576,20.33,9.5974
8577,-20.055999999999997,-10.1
8578,-16.834,-9.2253
8579,15.264000000000001,5.688
8580,-1.136,0.3923
8581,-1.0142,0.22357
8582,0.042484,0.25955
8583,18.262999999999998,6.903
8584,20.619,9.6438
8585,18.488,7.4388
8586,-3.1821,0.19357
8587,1.0279,-0.6361
8588,-19.877,-8.7463
8589,18.724,8.4739
8590,-14.459000000000001,-4.7871
8591,-21.008000000000003,-11.859000000000002
8592,-17.698,-8.4925
8593,7.7367,-0.47363
8594,-17.811,-8.1988
8595,2.9265,0.070979
8596,16.885,7.5409
8597,18.03,7.1476
8598,3.7710000000000004,0.1649
8599,-18.269000000000002,-7.3089
8600,15.572000000000001,5.1754
8601,18.034000000000002,7.2742
8602,-15.588,-5.8423
8603,-1.1767,-0.033998
8604,18.425,8.3151
8605,21.521,9.8713
8606,-18.33,-8.3461
8607,17.098,6.228
8608,20.783,9.1018
8609,1.973,0.8563200000000001
8610,-18.178,-7.1694
8611,-15.142000000000001,-5.6395
8612,-0.9459,0.50863
8613,-1.2128,0.34912
8614,16.176,6.7665
8615,-15.614,-6.1116
8616,-16.831,-8.9414
8617,0.4893,0.18122
8618,-17.246,-7.3238
8619,16.977,5.7311
8620,19.1,8.7672
8621,1.3488,0.21645
8622,1.8172,0.5098
8623,14.040999999999999,4.6208
8624,-20.282,-10.265
8625,2.0235,-1.3682
8626,18.171,7.2010000000000005
8627,-20.82,-10.154
8628,17.894000000000002,7.7127
8629,-2.6635,-0.1124
8630,19.449,9.8229
8631,-19.641,-10.21
8632,-15.535,-7.169
8633,-17.099,-7.985
8634,21.462,11.011
8635,-1.4157,0.025707999999999998
8636,15.155,6.2397
8637,0.65735,-0.22301999999999997
8638,-1.4522,-0.12340999999999999
8639,-11.527999999999999,-2.8912
8640,16.622,7.732
8641,-19.96,-9.9229
8642,-17.436,-7.0572
8643,1.2333,-0.33699
8644,21.159000000000002,12.948
8645,19.042,9.7986
8646,-3.2506,0.41472
8647,-3.8091,0.018519
8648,-2.6399,0.16177
8649,-19.002,-9.1611
8650,18.986,7.8252
8651,-14.728,-2.9332
8652,15.759,7.6338
8653,-15.776,-7.167000000000001
8654,-14.72,-6.5802
8655,-16.296,-6.9922
8656,-21.7,-11.140999999999998
8657,16.66,7.5131
8658,17.634,7.5898
8659,2.4969,0.71154
8660,16.052,6.3827
8661,0.9094899999999999,0.32075
8662,-16.814,-7.2484
8663,-18.647000000000002,-9.2445
8664,-4.877,-0.36225
8665,17.36,7.4634
8666,0.27816,-0.10028
8667,-12.467,-2.6967
8668,-18.496,-8.1786
8669,-14.454,-5.7931
8670,-16.685,-7.6009
8671,5.7772,0.33921999999999997
8672,-3.1387,0.1431
8673,-15.665,-4.9668
8674,-20.958000000000002,-10.562000000000001
8675,19.192,10.357000000000001
8676,-20.18,-10.173
8677,-3.8104,0.57122
8678,19.081,9.0408
8679,1.5588,-0.6516
8680,18.894000000000002,7.7174
8681,-17.655,-8.7639
8682,-14.120999999999999,-6.3864
8683,-13.788,-3.438
8684,22.713,12.331
8685,-16.758,-6.9221
8686,-18.785,-8.0585
8687,-20.775,-10.479000000000001
8688,-16.262999999999998,-6.1171
8689,-1.5679,1.1801
8690,20.072,10.333
8691,-3.3749,1.1736
8692,-19.217,-9.6664
8693,20.885,10.860999999999999
8694,-14.447000000000001,-4.5574
8695,-0.8794,-0.12527
8696,17.317,7.4164
8697,14.345,3.9511
8698,-22.724,-12.634
8699,20.005,8.7945
8700,1.7149,0.22935999999999998
8701,18.832,9.3059
8702,15.222999999999999,5.3627
8703,-17.553,-8.4316
8704,-20.127,-9.4199
8705,-0.61579,0.8784299999999999
8706,5.9375,-0.1734
8707,-16.484,-6.7201
8708,0.32059,0.45665
8709,-0.20164,-0.48323999999999995
8710,16.951,7.9359
8711,20.284000000000002,10.704
8712,0.8700600000000001,-0.67699
8713,-18.326,-9.0031
8714,-23.105,-13.329
8715,-0.48613,0.18203
8716,-19.691,-9.9124
8717,14.345,4.4679
8718,18.365,7.9618
8719,-16.972,-8.37
8720,-15.024000000000001,-4.8581
8721,14.745,5.8169
8722,3.9004,1.2082
8723,-18.355999999999998,-6.0825
8724,22.005,12.065999999999999
8725,1.3688,1.1855
8726,-0.5542699999999999,-0.19214
8727,15.645,5.1096
8728,14.21,5.0469
8729,17.537,7.4249
8730,13.364,3.5446
8731,-17.261,-9.2751
8732,20.395,11.137
8733,-20.291,-8.823
8734,12.622,4.3115
8735,1.7145,-0.50056
8736,-18.57,-7.007000000000001
8737,20.403,10.575999999999999
8738,-0.9116799999999999,-0.046212
8739,18.866,9.355
8740,-16.365,-7.5341
8741,18.895,9.2866
8742,-18.843,-8.1622
8743,2.1235,0.24229
8744,3.3381,0.21886
8745,-16.918,-4.9698
8746,0.32494,-0.23917
8747,17.577,7.6017
8748,-16.244,-6.3959
8749,-18.432000000000002,-7.9094
8750,-1.1741,0.46531999999999996
8751,-18.655,-9.6101
8752,-1.3461,0.6577
8753,-1.2053,0.18808
8754,19.479,9.7377
8755,-19.969,-10.429
8756,18.657,9.1252
8757,20.863000000000003,11.761
8758,-15.194,-4.1246
8759,-19.285,-10.937000000000001
8760,-14.690999999999999,-4.1982
8761,22.524,11.419
8762,-13.767000000000001,-4.9971
8763,19.678,9.332
8764,-20.295,-10.085
8765,18.544,8.224
8766,0.06755599999999999,0.3345
8767,-18.176,-7.4212
8768,-4.8001,0.17318
8769,-16.455,-7.7587
8770,22.438000000000002,12.470999999999998
8771,3.8098,-0.32838
8772,-16.812,-8.6337
8773,16.844,7.1719
8774,-17.405,-7.4059
8775,-17.915,-6.5919
8776,-21.199,-9.8703
8777,-18.973,-8.9365
8778,15.318,5.0779
8779,-15.674000000000001,-6.3132
8780,17.585,7.8073
8781,-1.6368,-0.004497600000000001
8782,-14.065999999999999,-3.7653
8783,17.565,8.6622
8784,1.4772,0.27393
8785,18.942999999999998,8.5775
8786,-16.508,-6.5927
8787,-4.6616,-0.21363000000000001
8788,14.925999999999998,5.4892
8789,2.5715,-0.53579
8790,-1.2256,0.15511
8791,-14.793,-5.4996
8792,17.878,8.3921
8793,-3.2715,-0.08094
8794,-1.1189,-0.099757
8795,-18.737000000000002,-8.5291
8796,5.0062,-0.33042
8797,19.332,10.07
8798,-18.825,-8.3916
8799,-0.8649700000000001,-0.22175999999999998
8800,-14.458,-4.8859
8801,3.6471,-0.38071
8802,-5.0848,0.31711
8803,5.4785,-0.16585
8804,-17.004,-7.7168
8805,19.951,9.2157
8806,-17.658,-7.5337
8807,15.112,4.8583
8808,-16.049,-4.506
8809,-18.89,-9.4249
8810,4.0768,-0.61379
8811,-0.06385700000000001,-0.25667
8812,-2.0219,-0.8588899999999999
8813,18.952,8.5621
8814,0.92948,1.4238
8815,-6.4712,-0.64172
8816,16.227,6.1806
8817,-14.477,-3.9239
8818,-1.0913,0.38078
8819,1.9011,0.34368000000000004
8820,-16.844,-5.5048
8821,-15.008,-5.1809
8822,19.559,9.091000000000001
8823,-4.3224,0.10652
8824,-21.570999999999998,-11.376
8825,0.24739,0.29302
8826,18.739,8.3367
8827,-15.572000000000001,-5.8505
8828,18.809,10.550999999999998
8829,22.455,12.109000000000002
8830,-2.8271,-0.2307
8831,15.179,4.394
8832,-4.1793,-0.45588
8833,-3.3944,0.65993
8834,2.2191,0.34052
8835,18.824,8.5434
8836,-15.779000000000002,-5.4594
8837,19.25,8.187000000000001
8838,-17.863,-8.1209
8839,3.9224,-0.038722
8840,-17.737000000000002,-8.516
8841,-1.0487,0.69544
8842,16.266,6.523
8843,-3.1543,-0.55028
8844,-17.096,-7.6851
8845,-0.34129,-0.050655
8846,0.74022,0.65938
8847,-2.1692,0.033353
8848,-4.4686,2.34e-05
8849,3.1819,0.07203
8850,-16.442999999999998,-8.6057
8851,-0.86049,0.23529
8852,-20.245,-10.716
8853,-16.84,-8.4314
8854,18.868,8.2458
8855,-15.138,-5.1349
8856,19.72,8.9293
8857,5.3962,0.56418
8858,-14.642999999999999,-5.6453
8859,1.5532,-1.7964
8860,18.345,8.703
8861,-19.195999999999998,-8.1567
8862,21.545,11.686
8863,18.057000000000002,7.1248
8864,-17.102999999999998,-6.933
8865,2.931,0.19612000000000002
8866,19.316,9.0185
8867,-20.033,-10.504000000000001
8868,-6.3107,-0.50993
8869,1.0372,0.8052699999999999
8870,-16.197,-6.2736
8871,15.684000000000001,6.6653
8872,-17.425,-7.1709
8873,20.326,11.055
8874,20.297,9.964
8875,-13.777000000000001,-4.6905
8876,4.3592,0.57268
8877,-17.744,-7.524
8878,5.6874,-0.41506000000000004
8879,0.7385,-0.14084000000000002
8880,20.756,9.2961
8881,-2.3582,-1.0322
8882,15.808,5.2321
8883,-17.34,-7.5066
8884,-14.534,-3.1686
8885,-23.305999999999997,-13.493
8886,20.472,11.073
8887,-5.2088,0.37056
8888,17.249000000000002,7.6343
8889,-20.951999999999998,-10.325
8890,14.210999999999999,5.4493
8891,-1.5055,-0.8814200000000001
8892,1.9121,0.37344
8893,3.3483,0.13915
8894,-19.203,-9.3617
8895,9.4677,-0.42688000000000004
8896,-0.97783,-0.30339
8897,23.913,14.464
8898,-0.044135,-0.93863
8899,19.340999999999998,9.6625
8900,-15.482000000000001,-7.0825
8901,-18.859,-9.4485
8902,17.968,7.5506
8903,-1.0238,0.5175
8904,17.754,7.9256
8905,-17.396,-6.4283
8906,-5.087,-0.16101
8907,0.9312799999999999,0.39698
8908,5.0951,0.33144
8909,-18.342,-8.9244
8910,1.837,-0.22646
8911,-0.52449,-0.25761
8912,-16.234,-6.0217
8913,17.378,8.3183
8914,20.802,12.177
8915,-20.018,-12.165999999999999
8916,17.895,7.9582
8917,1.0952,0.13214
8918,1.176,-0.35155
8919,3.2123,-0.24941999999999998
8920,-0.36755,-0.21934
8921,3.4795,1.2218
8922,-0.65055,0.47633000000000003
8923,17.921,7.6122
8924,-14.792,-5.3517
8925,16.117,6.178
8926,-17.611,-7.4672
8927,19.977,9.4254
8928,21.926,12.755
8929,-17.621,-9.7765
8930,15.81,6.0363
8931,2.2752,0.55724
8932,-19.987000000000002,-9.5873
8933,-0.41163,-0.45591000000000004
8934,19.405,9.0702
8935,-16.055,-5.8642
8936,17.419,8.2062
8937,20.956999999999997,11.186
8938,16.926,7.056
8939,-17.331,-7.1171
8940,20.703000000000003,11.515
8941,-2.9546,0.28667
8942,1.5522,0.069621
8943,-16.325,-6.3571
8944,-3.9944,0.016538999999999998
8945,-14.921,-4.5791
8946,0.8930600000000001,-0.25593
8947,18.925,8.6449
8948,2.8526,0.5725
8949,0.42315,-0.75838
8950,0.40265,-0.43295
8951,20.115,10.937999999999999
8952,-0.62579,0.1751
8953,20.691,11.120999999999999
8954,-18.869,-8.9376
8955,-20.053,-9.9097
8956,-16.227,-6.2253
8957,-14.083,-4.1971
8958,20.621,10.819
8959,-17.197,-6.7708
8960,-18.666,-9.1191
8961,17.941,7.2855
8962,-20.283,-9.6488
8963,3.1313,1.1123
8964,-1.3479,0.48181
8965,0.8615799999999999,0.04815
8966,-20.268,-10.872
8967,-2.7083,-0.12227
8968,-2.1751,0.7377
8969,20.81,10.382
8970,-17.777,-6.7939
8971,-17.74,-7.8903
8972,-1.7172,1.002
8973,-16.847,-7.1684
8974,20.374000000000002,10.265
8975,-2.1619,-0.13022
8976,18.066,7.5089
8977,-0.97556,0.64298
8978,-15.942,-6.8931
8979,-18.235,-9.1275
8980,-16.611,-6.3603
8981,-2.8282,-0.9309799999999999
8982,-16.695,-8.1111
8983,-0.93229,0.2071
8984,17.426,8.3887
8985,-18.099,-7.6462
8986,-2.6955,0.31579
8987,16.567999999999998,6.1876
8988,20.654,11.217
8989,-16.964000000000002,-7.1788
8990,13.145,4.862
8991,-3.02,0.87602
8992,15.652000000000001,5.2343
8993,-3.2460000000000004,-1.6219999999999999
8994,-19.645,-9.1565
8995,17.340999999999998,6.4695
8996,3.89,0.057226
8997,-15.815999999999999,-7.2512
8998,-3.2255,0.017555
8999,-19.555999999999997,-8.9816
9000,-18.417,-7.9027
9001,0.27757,-0.59238
9002,-0.057607000000000005,0.58034
9003,-20.493000000000002,-10.287
9004,-3.5611,-0.099564
9005,0.68429,1.0446
9006,17.598,8.9481
9007,-15.748,-5.3582
9008,17.761,8.6369
9009,-4.2418,0.36327
9010,-19.123,-8.6422
9011,-3.0542,-0.26574000000000003
9012,-16.192,-6.8059
9013,0.71911,0.028112
9014,-16.743,-6.6365
9015,-15.922,-5.579
9016,18.014,6.7225
9017,22.148000000000003,12.622
9018,-1.6829,0.036717
9019,-2.2615,-0.50237
9020,16.215999999999998,6.5439
9021,20.502,9.7689
9022,17.132,7.3675
9023,-18.647000000000002,-6.9803
9024,-19.432000000000002,-9.4007
9025,2.9663,-0.088241
9026,1.1266,0.27155999999999997
9027,13.545,5.0965
9028,-19.329,-8.6383
9029,-0.74626,1.0544
9030,1.0707,0.54082
9031,20.844,12.439
9032,-19.785,-10.627
9033,-21.028000000000002,-11.222999999999999
9034,-4.6636,0.79265
9035,-1.4662,0.23293000000000003
9036,19.354,9.6551
9037,0.99756,-0.67487
9038,-2.1491,-0.9067
9039,-10.692,-1.6711
9040,7.0520000000000005,0.099589
9041,-20.9,-10.546
9042,-3.9132,-0.055438999999999995
9043,16.538,6.0794
9044,-4.0922,0.26716999999999996
9045,-22.618000000000002,-12.061
9046,3.5787,0.12261
9047,2.1351,-0.59499
9048,-13.84,-4.061
9049,16.686,6.5493
9050,20.559,11.968
9051,-17.653,-6.9341
9052,-18.976,-8.3521
9053,17.5,7.2489
9054,15.39,5.2112
9055,15.298,5.8045
9056,19.588,8.9664
9057,19.085,8.5947
9058,-20.282,-10.324000000000002
9059,-2.2882,-0.50195
9060,-2.3804,0.33326
9061,-18.026,-9.8647
9062,16.337,4.4922
9063,19.41,8.4937
9064,-20.511,-9.6308
9065,13.559000000000001,2.1567
9066,16.945999999999998,7.195
9067,-3.7943,-0.086051
9068,18.232,8.2271
9069,19.409000000000002,10.165
9070,-22.005,-13.001
9071,-0.985,-0.55705
9072,3.6358,1.2015
9073,-18.965999999999998,-8.8926
9074,-0.49499,-0.50841
9075,-18.288,-9.2156
9076,16.957,7.1186
9077,-19.777,-10.191
9078,-0.2344,0.23264
9079,22.519000000000002,14.145999999999999
9080,-19.519000000000002,-9.8278
9081,2.0137,0.020848
9082,1.6680000000000001,-0.8305100000000001
9083,-18.424,-7.8824
9084,-13.332,-4.5513
9085,-2.033,0.042727999999999995
9086,-15.828,-5.3737
9087,19.797,10.719000000000001
9088,21.061999999999998,9.5189
9089,16.032,6.6215
9090,20.765,9.693
9091,-13.675,-4.2408
9092,0.69038,-0.63988
9093,-19.757,-9.2806
9094,18.403,7.8611
9095,-15.6,-6.1442
9096,-0.5766100000000001,0.85595
9097,1.0829,-0.25317
9098,-3.2694,0.11679
9099,-18.063,-7.5135
9100,20.112000000000002,10.732000000000001
9101,17.09,8.3224
9102,-20.137,-9.1173
9103,-18.750999999999998,-8.6201
9104,20.075,10.444
9105,5.0789,1.0936
9106,-15.552,-3.9406
9107,1.1757,0.2292
9108,18.348,7.9499
9109,1.4201,-0.3422
9110,2.4602,0.96831
9111,17.29,6.7968
9112,-17.778,-6.4708
9113,-3.6123,-0.048045
9114,18.662,7.4942
9115,15.595999999999998,5.5613
9116,18.526,7.4445
9117,15.835999999999999,5.4054
9118,1.2368,0.25005
9119,17.096,7.8401
9120,21.052,11.283
9121,13.549000000000001,5.1861
9122,17.213,7.2484
9123,-5.8261,-0.14733
9124,-0.12218,0.76383
9125,-17.203,-7.2936
9126,-15.333,-6.1201
9127,-17.301,-7.0076
9128,2.1435,-0.55777
9129,-2.4516,1.0637
9130,-19.522000000000002,-8.7896
9131,-4.0612,-0.34071999999999997
9132,16.82,5.3712
9133,-1.6753,0.06663999999999999
9134,13.105,4.5582
9135,-18.932000000000002,-8.7301
9136,14.770999999999999,4.6026
9137,-17.709,-8.3139
9138,-15.227,-4.329
9139,-2.3849,-0.13579000000000002
9140,-3.6955,0.0019534
9141,19.835,9.8999
9142,-16.819000000000003,-5.1319
9143,19.708,9.5913
9144,-13.901,-4.698
9145,16.988,6.1147
9146,18.667,8.4681
9147,0.5011399999999999,0.5623600000000001
9148,0.65512,-0.16439
9149,15.759,5.6138
9150,3.5119,0.37972
9151,2.0891,-0.54686
9152,-15.749,-5.4927
9153,12.575999999999999,2.457
9154,3.2831,0.40693
9155,-17.903,-8.5078
9156,-0.57213,0.30030999999999997
9157,15.868,5.5615
9158,-18.133,-8.4685
9159,-17.334,-9.2846
9160,-1.4981,0.34974
9161,-17.02,-6.9763
9162,-14.277000000000001,-4.148
9163,-18.414,-8.1067
9164,-19.121,-9.3427
9165,22.005,9.7301
9166,-18.663,-8.4582
9167,16.684,6.9395
9168,-16.883,-6.5385
9169,22.475,12.315999999999999
9170,-2.3569999999999998,0.59969
9171,3.4848,-0.78389
9172,14.679,5.437
9173,-1.2263,-0.21838000000000002
9174,16.361,6.4886
9175,1.9677,0.15422
9176,20.5,10.435
9177,-20.374000000000002,-10.470999999999998
9178,-19.375999999999998,-7.7125
9179,18.003,8.1069
9180,-19.733,-9.4931
9181,-17.142,-6.5741
9182,19.596,8.635
9183,2.8246,-1.1933
9184,5.5365,0.12038
9185,-2.1455,-0.11109000000000001
9186,-16.361,-6.3261
9187,-1.3928,0.063853
9188,15.843,6.3798
9189,-2.8359,0.44291
9190,-16.594,-6.7056
9191,-20.320999999999998,-10.185
9192,16.774,7.5349
9193,16.599,7.287999999999999
9194,-3.8458,-0.75438
9195,-17.207,-7.5089
9196,-23.185,-12.353
9197,18.828,7.3436
9198,16.166,6.5701
9199,-16.115,-5.7613
9200,-2.1968,-0.62935
9201,0.23124,-0.52644
9202,1.9801,-0.9586399999999999
9203,24.658,13.722000000000001
9204,-3.2915,-0.43046999999999996
9205,0.45175,0.3051
9206,3.4574,0.34497
9207,15.372,5.7516
9208,-1.4396,0.28438
9209,21.773000000000003,11.700999999999999
9210,19.733,11.027999999999999
9211,-0.58032,-0.6312399999999999
9212,-6.1721,0.30309
9213,17.789,7.9411
9214,17.923,7.6618
9215,-19.439,-7.9448
9216,16.755,6.8021
9217,-23.697,-13.546
9218,19.430999999999997,9.3731
9219,-0.24755,0.23371999999999998
9220,-17.592,-5.9108
9221,5.7758,0.7558199999999999
9222,18.144000000000002,7.6278
9223,0.64165,0.050831
9224,2.636,-0.022308
9225,-20.23,-10.675
9226,-18.457,-8.6347
9227,4.2202,-0.041246
9228,-1.9223,0.10069
9229,16.137,7.6431
9230,19.093,10.683
9231,15.588,5.4946
9232,18.007,8.6555
9233,-3.6934,0.72312
9234,17.523,9.0446
9235,16.604,6.2052
9236,0.58697,-0.053151
9237,-16.813,-8.014
9238,16.771,8.5373
9239,-18.111,-8.2654
9240,17.142,6.9786
9241,15.342,6.9892
9242,-0.5579,-0.58516
9243,21.415,11.148
9244,0.8275600000000001,0.24015
9245,19.897000000000002,9.1061
9246,3.8601,0.49088000000000004
9247,-18.027,-7.5305
9248,-15.829,-4.7899
9249,-19.253,-10.272
9250,3.8659,0.24463000000000001
9251,19.558,10.322000000000001
9252,3.8474,-0.44863000000000003
9253,0.21746999999999997,1.2819999999999998
9254,-17.622,-8.0036
9255,-18.883,-10.113
9256,-19.077,-9.8845
9257,17.59,8.3263
9258,-14.749,-5.7153
9259,1.239,-0.088492
9260,-17.14,-8.2028
9261,-1.5047,-0.3257
9262,-16.414,-6.8197
9263,-14.453,-4.4492
9264,-19.862000000000002,-7.9413
9265,18.903,8.9229
9266,13.034,2.2085
9267,-20.941999999999997,-10.343
9268,19.19,9.0349
9269,-0.23021999999999998,-0.90254
9270,-1.2579,0.55215
9271,-17.708,-7.0805
9272,9.9755,0.56675
9273,21.124000000000002,11.578
9274,-14.46,-4.154
9275,19.282,9.8115
9276,-2.2518,-0.1654
9277,0.39487,-0.57315
9278,-12.649000000000001,-2.668
9279,-18.026,-8.0399
9280,-0.65058,-0.63046
9281,0.42726000000000003,0.22946
9282,1.4203,0.52262
9283,21.561,10.77
9284,-15.352,-7.4823
9285,-16.82,-6.9196
9286,18.285999999999998,9.6507
9287,19.307000000000002,9.3053
9288,-18.265,-8.4742
9289,19.976,9.9977
9290,-16.308,-7.1983
9291,-19.375999999999998,-8.8822
9292,0.6765800000000001,-0.051573
9293,4.3231,0.19399
9294,19.279,8.993
9295,-20.05,-8.7339
9296,17.04,6.9398
9297,-17.908,-8.1509
9298,16.255,4.8625
9299,-16.279,-4.7687
9300,-3.3023,-0.14390999999999998
9301,-16.345,-7.1942
9302,-15.845,-4.6766
9303,1.0611,0.7116600000000001
9304,19.257,9.0415
9305,-3.4171,0.29099
9306,-19.64,-10.062000000000001
9307,-1.1346,0.38613000000000003
9308,-22.733,-11.16
9309,-14.84,-5.1514
9310,-5.2183,0.19677
9311,-0.14834,0.54606
9312,19.372,8.5334
9313,-16.584,-6.0958
9314,-0.40839000000000003,-1.159
9315,-1.7039,-0.2121
9316,-16.838,-7.9449
9317,-1.6185,0.34478000000000003
9318,-13.804,-3.7129
9319,17.863,9.8863
9320,17.910999999999998,7.3327
9321,3.5104,0.25009000000000003
9322,4.3634,-0.35105
9323,-17.529,-7.0846
9324,19.535999999999998,9.8288
9325,-1.9734,1.3885
9326,3.7849,0.8915299999999999
9327,-19.644000000000002,-9.8701
9328,-18.218,-9.8826
9329,-3.7442,0.56482
9330,-19.131,-9.0238
9331,2.9859,-0.56666
9332,15.169,5.9965
9333,17.187,7.8425
9334,18.24,8.5482
9335,18.872,8.5303
9336,15.991,8.1578
9337,1.9686,0.11332
9338,19.242,9.0304
9339,0.71311,-0.642
9340,-16.107,-7.1592
9341,-4.2964,-0.31593000000000004
9342,-17.652,-8.5692
9343,-18.383,-9.4152
9344,-20.771,-9.5865
9345,-0.61101,1.2305
9346,-18.429000000000002,-7.627999999999999
9347,-19.904,-9.497
9348,-3.0896,-0.050258
9349,-0.52812,1.4947
9350,-17.76,-8.1481
9351,21.919,11.867
9352,-19.425,-9.2262
9353,-5.0399,-0.77647
9354,-18.25,-8.4322
9355,17.723,7.4645
9356,16.288,6.4175
9357,-3.8878,-0.54194
9358,4.0869,-0.89265
9359,-4.45,-0.34692
9360,-5.341,-0.6182
9361,-6.1127,-0.44319
9362,-20.833000000000002,-10.625
9363,1.8619,-0.021309
9364,-15.463,-5.152
9365,20.279,9.8612
9366,-19.52,-8.9706
9367,-19.615,-10.509
9368,18.793,9.2748
9369,-1.8016,0.10357999999999999
9370,14.852,4.7545
9371,-3.0111,0.51127
9372,2.9404,-0.16302
9373,4.992,0.58025
9374,-21.366999999999997,-10.318
9375,19.516,9.2855
9376,18.04,7.7244
9377,-17.811,-6.6406
9378,-17.454,-8.4755
9379,18.983,9.2052
9380,3.4169,-0.50043
9381,-2.0912,-1.2919
9382,-17.392,-7.751
